product_id,product_name,overall_rating,price,product_details,ratings,reviews,user_score,top_reviews,pos_3,neg_3,score,sentiment
1lnfeo,"MARS Ultra Pigmented Super Soft Ultra Matte Lipstick Long Lasting Pack of 4 (Shade-D, 14.4 g)",4.1,346.0,"Name : MARS Ultra Pigmented Super Soft Ultra Matte Lipstick Long Lasting Pack of 4 (Shade-D, 14.4 g)|Product Name : MARS Ultra Pigmented Super Soft Ultra Matte Lipstick Long Lasting Pack of 4 (Shade-D, 14.4 g)|Brand Name : Mars|Finish : Matte|Color : Multicolor|Type : Liquid|Net Quantity (N) : 4|Mars Super Soft Creamy Matte Lipstick is an essential addition to your makeup kit, offering the promise of lips that look plumper and more luscious. It comes in a range of lovely radiant and matte colors, rich in moisturizing properties that make your lips look fuller and creamier all day long.||Enriched with Vitamin E and sunscreen agents at SPF 10, this lipstick nourishes and protects your lips from harmful UV rays. Being super soft, the lipstick glides on effortlessly, providing flawless, even coverage for that perfect pout.||With a dazzling array of 4 fabulous matte finishes to choose from, you can find the ideal lip color to suit your mood. Pamper your lips with Mars Lipstick and enhance your natural beauty. Each lipstick features a diamond-cut tip and the Mars logo printed on the tip, ensuring easy application and professional results.||Mars Lipsticks are 100% vegetarian and suitable for daily use. Note : This creamy matte lipstick is enriched with Shea Butter for a smooth, hydrating finish. Perfect for creating stunning looks, it’s a must-have for every makeup lover’s collection!||Country of Origin : China",15850.0,5272.0,1.7096425603380163,"is the product very good? and the packaging is very excellent ?satisfied with the product?? value the money?? same as shown? must go for it?? lipstick is awesome...excellent?????? worth it... must buy... creamy lipstick... nice packaging.. product quality also personally I like this colors affordable price good packing no damages , so many products I buying Meesho all products are good for me thanks ? too good this is very good quality I personally love this product ..thanks a lot Meesho :bouquet: very good product... all lipstick same colour as shown on pics... thanks Meesho","['lipstick', 'product', 'price']","['pigmentation', 'cost', 'formula']",0.39644895971822103,1
5kxuvt,Marroon Combo 2 Lipstick,4.0,95.0,Name : Marroon Combo 2 Lipstick|Product Name : Marroon Combo 2 Lipstick|Finish : Matte|Color : Maroon|Type : Liquid|Net Quantity (N) : 2|Add On : Lip Gloss||Country of Origin : India,7299.0,1591.0,1.2098379783225155,"I liked this but when I opened its cooking, its cap fell off but it is good :smiling_face_with_hearts: smiling_face_with_heart face_blowing_a_kiss :eyes: it is a very good product, you must buy red_heart :it: good very nice,colour amazing as shown in the picture here. nice","['lipstick', 'color', 'product']","['shade', 'tube', 'face']",-0.38923280820945644,0
3drm9l,"Colors Queen Color It All Lip Crayon Lipstick for Women (Night Out, 3.5g)",4.1,201.0,"Name : Colors Queen Color It All Lip Crayon Lipstick for Women (Night Out, 3.5g)|Product Name : Colors Queen Color It All Lip Crayon Lipstick for Women (Night Out, 3.5g)|Brand Name : Colors Queen|Finish : Matte|Color : Maroon|Type : Crayon|Net Quantity (N) : 1|Add On : Sharpener|Colors Queen Color it All Lip Crayon Combines Unrivalled 18 Hour Long Stay and extreme Matte Finish with Ultra Comfort. This Smudge Proof Lip Crayon Delivers a High Colour Payoff While Feeling Weightless on the Lips making your Lips Feel Feathery Soft and Light.||Country of Origin : China",34523.0,11672.0,2.6368997635840334,"it's a very lovely colour wow amazing? very nice lip crayon u can definitely go for it :red_heart: :star: good size nice color free sharpener smudge proof long lasting i'm loving red_heart :this: I got only rs 150 at the time of offer. i'm sooooo happy? thnk u Meesho such a good product but delivery is too late matte finishing go for it beautiful shade for medium to fair skin tone. it's like pinkish red comes with comfortable formula which doesn't make ur lips feel uncomfortable. I liked it? color is so good... smudge proof, matte look, looking good on fair skin tone.","['colour', 'color', 'product']","['quant', 'ity', 'delivery']",1.5827457052592677,1
56s5xc,LIPGLOSS LIPSTICK,3.9,104.0,Name : LIPGLOSS LIPSTICK|Product Name : LIPGLOSS LIPSTICK|Finish : Long Wearing & Transfer Resistant|Color : Combo Of Maroon Shade|Type : Liquid|Net Quantity (N) : 2|Add On : Brush Set|matte lipstick with best quality and best price. thankyou for purchasing.||Country of Origin : India,4393.0,910.0,0.9755184518681285,"there is a little difference in color, otherwise both colors are the same but it is a good lipstick jamaica very nice looking? , , thank you Meesho best colour ..now the lipstick you have played is good.","['lipstick', 'matte', 'product']","['quality', 'color', 'price']",-0.6810299914434375,0
3vqzmj,Red shade 5in1 lipstick with free ads kajal,3.7,95.0,Name : Red shade 5in1 lipstick with free ads kajal|Product Name : Red shade 5in1 lipstick with free ads kajal|Brand Name : GROOVS|Finish : Glossy|Color : Multicolor|Type : Crayon|Net Quantity (N) : 2|Add On : Lip Gloss|Red shade 5in1 lipstick with free ads kajal||Country of Origin : India,5419.0,1669.0,0.7188576730771903,"this product is very nice :smiling_face: and good quality ? lipstick and kajal is very best thx Meesho this lipstick is amazing I have got a free kajal with the lipstick all shades are very nice and price are very affordable :red_heart: good quality? so beautiful lipstick so pigmented is very beautiful thank you me me so shades are good but it's very dry, not smooth at all","['quality', 'lipstick', 'product']","['colour', 'color', 'kaj']",-0.9211764698819199,0
xe5me,BLUSHIS High Defination Smudge proof Waterproof Long lasting Liquid matte Lipstick Non Transfer Common Colour For Daily Use,4.1,147.0,Name : BLUSHIS High Defination Smudge proof Waterproof Long lasting Liquid matte Lipstick Non Transfer Common Colour For Daily Use|Product Name : BLUSHIS High Defination Smudge proof Waterproof Long lasting Liquid matte Lipstick Non Transfer Common Colour For Daily Use|Brand Name : BLUSHIS|Finish : Matte|Color : Nude|Type : Crayon|Net Quantity (N) : 3|Add On : Lip Gloss|A Good Quality Product For You And free gift for each lipstick for all buyers||Country of Origin : India,13324.0,4515.0,1.5681834512532065,"very very beautiful lipsticks. 3 different colours. very soft matte finish, waterproof, worth it. nice product, the type of lipstick is quite good, thanks and it is also waterproof, thank you so much miss you wow so beautiful lipstick? and the color was very lovely? go for it?? thank you so much meesho. you are not there for me, what are you doing?? I got the product just as the image was super quality nice product super shades??thanks Meesho","['colour', 'lipstick', 'product']","['quantity', 'lip', 'taste']",0.14747642040095071,1
6pcoj4,Mamaearth Creamy Matte Long Stay Lipstick with Murumuru Butter and Vitamin E for 8-Hour Long Stay (Flakeproof & Non-Drying | Intense Color Payoff) Cranberry Crush - 4.2g,4.0,347.0,Name : Mamaearth Creamy Matte Long Stay Lipstick with Murumuru Butter and Vitamin E for 8-Hour Long Stay (Flakeproof & Non-Drying | Intense Color Payoff) Cranberry Crush - 4.2g|Product Name : Mamaearth Creamy Matte Long Stay Lipstick with Murumuru Butter and Vitamin E for 8-Hour Long Stay (Flakeproof & Non-Drying | Intense Color Payoff) Cranberry Crush - 4.2g|Finish : Matte|Color : Natural Skin|Type : Crayon|Net Quantity (N) : 1||Country of Origin : India,3007.0,1196.0,0.4680807496871973,very creamy and long lasting..if you are looking for dark shade than you must go for it.. beautiful color :star: good its looks same as shown in picture and good quality product.thanks Meesho nice product thanks Meesho :thumbs_up:,"['shade', 'color', 'product']","['smell', 'delivery', 'finishing']",-1.100401594669085,0
5ejzf8,Dazller All Day Lipcolour|Moisturizing Kokum Butter|Non-Transfer & Smudge-proof|8hr stay|Liquid Lipstick for Women|DLC026 Broad Berry|6g|Maroon|,4.2,188.0,"Name : Dazller All Day Lipcolour|Moisturizing Kokum Butter|Non-Transfer & Smudge-proof|8hr stay|Liquid Lipstick for Women|DLC026 Broad Berry|6g|Maroon||Product Name : Dazller All Day Lipcolour|Moisturizing Kokum Butter|Non-Transfer & Smudge-proof|8hr stay|Liquid Lipstick for Women|DLC026 Broad Berry|6g|Maroon||Brand Name : Dazller|Finish : Matte|Color : Pink. Maroon|Type : Liquid|Net Quantity (N) : 1|Introducing Dazller All Day Lip Colour, the ultimate lip colour for a flawless pout that lasts all day long! Available in 45+ stunning shades, this lip colour is designed to provide ultra-intense matte finish, making a bold statement with every swipe. The unique polymer-formulated formula of Dazller All Day Lip Colour ensures intense colour preservation, so you can enjoy vibrant and long-lasting lip colour without worrying about touch-ups throughout the day. It moisturizes and hydrates your lips, keeping them soft and supple, even in dry conditions. With up to 8 hours of stay, this lip colour is perfect for all-day wear. It is smudge-proof, non-transferable and the lightweight formula feels comfortable on your lips, allowing you to wear it for long hours without any discomfort. The one-swipe application of Dazller All Day Lip Colour ensures easy and precise application, saving you time and effort. Whether you're going for a bold red, a subtle nude, or a trendy berry shade, Dazller All Day Lip Colour has a shade for every occasion and mood. Elevate your lip game with Dazller All Day Lip Colour and enjoy intense, long-lasting, and smudge-proof lip colour that stays put all day, keeping your lips looking flawless and fabulous!||Product Benefits :|• Ultra-long stay|• Smudge-proof|• Non-transfer|• Lightweight|||Country of Origin : India",2240.0,790.0,0.5859280133486492,"this shade is very nice quality :thumbs_up: :thumbs_up_light_skin_tone: iam very happy :beaming_face_with_smiling_eyes: adipoli shade aanu good product but it's not seems long lasting it has come just as it was only after that will we know what kind of lipstick it is very good, I am happy, this color is very beautiful I like it thank you Meesho","['shade', 'color', 'product']","['skin', 'lip', 'price']",-0.9955192391906751,0
5zgkbp,"Ronzille Lip & Cheek Tint | Long Lasting, & Matte",4.1,116.0,"Name : Ronzille Lip & Cheek Tint | Long Lasting, & Matte|Product Name : Ronzille Lip & Cheek Tint | Long Lasting, & Matte|Brand Name : RONZILLE|Finish : Matte|Color : Pink|Type : Crayon|Net Quantity (N) : 1|lipstick for women, lipstick combo, lipstick liquid waterproof, waterproof lipstick, lipstick set, liquid lipstick, matte lipstick, lip liner with lipstick, nude lipstick, korean lipstick, lipstick palette, nude lipstick matte combo, Ronzille nude lipstick, nude pink lipstick, liquid wala lipstick, mars lipstick matte, brown lipstick matte, mini lipstick kit, Ronzille liquid lipstick, nude shade lipstick, maroon lipstick, Ronzille lipstick, brown lipstick, lipstick lipstick; waterproof lipstick liquid, maroon color lipstick, ronzille lipstick, ronzille, ronzille liquid lipstick, ronzille mini lipstick, lipstick ronzille, ronzille lipstick set, ronzille mini liquid lipstick kit, ronzille blush, ronzille lipstick combo, ronzille lip and cheek tint, ronzille long lasting lipstick, ronzille mini liquid lipstick, ronzille matte lipstick, ronzille long lasting, ronzille nude lipstick, ronzille fantastic lip and cheek, ronzille lip tint, ronzille tint, ronzille pocket matte lipstick set, ronzille mini bullet lipstick set, ronzille lip cheek tint, ronzille lipstick matte, ronzille pocket matte lipstick. ronzille mat lipstick, ronzille long lasting waterproof lipstick||Country of Origin : India",10580.0,3791.0,0.9397995667424598,"it's totally worth the price infact...it's the best you can get in this price.. i'm so glad to buy this....it's perfect for daily uses and the quantity is enough though it's not waterproof but still...the texture is so light you won't even feel anything on your lips at all...and it's smells too good...i would recommend everyone this product....totally satisfied... :red_heart: :pinched_fingers_light_skin_tone: it's pigmented but I ordered pink but received red it's not fair but it's okk I ordered lip tint for the first time and it is pretty thumbs_up :good: especially ronzille its like.... wow :astonished_face: upto my expectations really really good... same color good quality and the matte finish uffffffvita so so so so :good: check_mark my beautiful ladies just try and use it then you cannot stop yourselves :smiling_face_with_smiling_eyes: :backhand_index_pointing_up: very nice product I love this :red_heart: thank you Meesho :smiling_face_with_smiling_eyes: in this price this is so good it's work as blush,lipstick and eyeshadow so go girls grab this Meesho product","['color', 'product', 'price']","['smell', 'glass', 'face']",-0.5625163950387356,0
4bnvv8,"Colors Queen Color It All Lip Crayon Lipstick | Non Transfer Lip Crayon with Sharpener (Dynamite Berry, 3.5g)",4.0,175.0,"Name : Colors Queen Color It All Lip Crayon Lipstick | Non Transfer Lip Crayon with Sharpener (Dynamite Berry, 3.5g)|Product Name : Colors Queen Color It All Lip Crayon Lipstick | Non Transfer Lip Crayon with Sharpener (Dynamite Berry, 3.5g)|Brand Name : Colors Queen|Finish : Matte|Color : Red|Type : Crayon|Net Quantity (N) : 1|Add On : Sharpener|Tint up your lips with the ultra matte weightless perfection. Colors Queen Color It All Lip Crayon is designed with 18 hr long lasting, matte finish, and great comfort. Get high pigmentation, feathery soft feel, and a smudge-proof finish all day long. A rich wear to fashion-up your everyday makeup.||Country of Origin : China",3179.0,1341.0,0.5502584675155784,"everything is correct but I had ordered maroon color but got pink, it is beautiful so I kept it :face_blowing_a_kiss: it's good it has come in different colour, I had asked for wine colour, I received red colour, it is useless, I asked for it from meeshu, I hate this colour its too good am happy thank u Meesho :red_heart: awesome lipstick just go for it without any doubt","['quality', 'lipstick', 'product']","['colour', 'delivery', 'boy']",-1.0338998903844219,0
1504gk,"MILA BEAUTÉ LONG WEAR Matte Lipstick, Highly Pigmented Lipsticks for Women, Brown Lipstick (Dolche- 623)",4.0,134.0,"Name : MILA BEAUTÉ LONG WEAR Matte Lipstick, Highly Pigmented Lipsticks for Women, Brown Lipstick (Dolche- 623)|Product Name : MILA BEAUTÉ LONG WEAR Matte Lipstick, Highly Pigmented Lipsticks for Women, Brown Lipstick (Dolche- 623)|Brand Name : MILA BEAUTE|Finish : Matte|Color : Brown|Type : Crayon|Net Quantity (N) : 1|Every girl needs a trusty matte lipstick. One that doesn't budge or nudge from her lips. Long Wear Matte Lips Lipstick is here to give you matte lips and unleash the power of long stay. its luxe texture is what makes it the most converted of all matte lipstick, and spell pure opulence. Just one strokes is all it takes to cover your lips with high impact colour.Mila Beaute Lipstick,Lipstick,Matte lipstick waterproof,Lipstick waterproof,Matte lipsticks for women,Non transfer lipstick,Smudge-proof lipstick,Lipstick combo pack,Lipsticks,Cream lipstick,Red lipstick,Pink lipstick,Coral lipstick,Dark lipstick,Bold lipstick,Long-lasting lipstick,Cruelty-free lipstick,Organic lipstick,Trending lipstick shades,Lipstick for summer,Lipstick for winter,Lipstick Combo Set,lipstick combo,lipstick liquid waterproof,lip liner with lipstick,korean lipstick,lipstick palette,nude lipstick matte combo,Mila Beaute nude lipstick,nude pink lipstick,liquid wala lipstick,Mila Beaute lipstick matte,brown lipstick matte,mini lipstick kit,Mila Beaute liquid lipstick ,nude shade lipstick,maroon lipstick,Mila Beaute lipstick ,brown lipstick,lipstick lipstick,waterproof lipstick liquid,maroon color lipstick|||Country of Origin : India",13152.0,3516.0,1.7701069636662161,"so beautiful so alligator just like wow ???????????????... thank u so much ? this product is very good and i'm so happy tq Meesho nice ya ak number ha libisitika vaoo it is not maroon but keep it, it will be useful for anyone nice product and good quality??","['quality', 'color', 'product']","['mate', 'colour', 'price']",0.2906290582594311,1
7fm1xl,Matte Finish Red Edition Liquid Lipsticks 4in1,3.8,93.0,Name : Matte Finish Red Edition Liquid Lipsticks 4in1|Product Name : Matte Finish Red Edition Liquid Lipsticks 4in1|Net Quantity (N) : 1|Capacity : 80ml|Color : Combo Of Different Color|Water Resistant : Yes|Type : Liquid||Country of Origin : India,9590.0,2260.0,1.5525088957558124,"very nice good. color quality is 2no best :red_heart: :beating_heart: :sparkling_heart: it's color is best and quality is perfect :red_heart: thank you Meesho the product is best but it is not water proof but it is not long lasting, according to the praise it is good super projector Meesho :smiling_face_with_hearts: :smiling_face: :slightly_smiling_face: :OK_hand: :heart_suit:","['quality', 'color', 'product']","['brush', 'water', 'finish']",-0.09316580756221342,0
27b4wn,"RENEE Madness PH Lipstick 3gm| Black Lipstick with Pink Payoff | Long Lasting Nourishment, Enriched with Vitamin E & Jojoba Oil | Vegan & Paraben Free",4.1,396.0,"Name : RENEE Madness PH Lipstick 3gm| Black Lipstick with Pink Payoff | Long Lasting Nourishment, Enriched with Vitamin E & Jojoba Oil | Vegan & Paraben Free|Product Name : RENEE Madness PH Lipstick 3gm| Black Lipstick with Pink Payoff | Long Lasting Nourishment, Enriched with Vitamin E & Jojoba Oil | Vegan & Paraben Free|Brand Name : Renee|Finish : Matte|Color : Black|Type : Crayon|Net Quantity (N) : 1|Enhances natural tone of lips|Enriched with essential oils|Gives a natural colour|Vegan & Paraben Free Formula|A WAND OF MAGIC FOR A SPELL OF COLORRENÉE||Madness PH stick is a stick of absolute magic when you want to keep the affairs of your lips hush hush! It is a lipstick with a bullet that appears black but magically blooms into a sheer, natural pink when applied to your lips. It's like wearing lipstick without letting anyone know you are wearing one! Your lips comealive as they respond to it, giving you a sheer shade of pink that’s perfectly unique to your skin tone. Enriched with Jojoba Oil, Macadamia Oil, Olive Oil, & Shea Butter Oil, this formula puts your lips under a spell of nourishment and a charm of enchantment whenever you wish!||Country of Origin : India",9979.0,3727.0,1.8654651554680324,don't think just go for it guys.... :pink_heart: smells good :red_heart: long lasting :thumbs_up_light_skin_tone: this is excellent product I really like it mashaallah I liked it very much :smiling_face_with_hearts: thanks Meesho :smiling_face_with_hearts: product is so good...m happy the packaging was very good and the lipstick was very good,"['lipstick', 'quality', 'product']","['material', 'tip', 'price']",0.5145652198124125,1
1335kh,"Ronzille Ayurvedic Creamy Set For Lip Hydrating & Moisturizing, Suitable For All Skin Tones Longlasting Crayon Lipstick Smudgeproof & Waterproof (Pack of 12)",4.0,179.0,"Name : Ronzille Ayurvedic Creamy Set For Lip Hydrating & Moisturizing, Suitable For All Skin Tones Longlasting Crayon Lipstick Smudgeproof & Waterproof (Pack of 12)|Product Name : Ronzille Ayurvedic Creamy Set For Lip Hydrating & Moisturizing, Suitable For All Skin Tones Longlasting Crayon Lipstick Smudgeproof & Waterproof (Pack of 12)|Brand Name : RONZILLE|Finish : Matte|Color : Multicolor|Type : Crayon|Net Quantity (N) : 12|Mini Lipstick Set Of 12 lipstick for women, lipstick combo, lipstick liquid waterproof, waterproof lipstick, lipstick set, liquid lipstick, matte lipstick, lip liner with lipstick, nude lipstick, korean lipstick, lipstick palette, nude lipstick matte combo, Ronzille nude lipstick, nude pink lipstick, liquid wala lipstick, mars lipstick matte, brown lipstick matte, mini lipstick kit, Ronzille liquid lipstick, nude shade lipstick, maroon lipstick, Ronzille lipstick, brown lipstick, lipstick lipstick; waterproof lipstick liquid, maroon color lipstick, ronzille lipstick, ronzille, ronzille liquid lipstick, ronzille mini lipstick, lipstick ronzille, ronzille lipstick set, ronzille mini liquid lipstick kit, ronzille blush, ronzille lipstick combo, ronzille lip and cheek tint, ronzille long lasting lipstick, ronzille mini liquid lipstick, ronzille matte lipstick, ronzille long lasting, ronzille nude lipstick, ronzille fantastic lip and cheek, ronzille lip tint, ronzille tint, ronzille pocket matte lipstick set, ronzille mini bullet lipstick set, ronzille lip cheek tint, ronzille lipstick matte, ronzille pocket matte lipstick. ronzille mat lipstick, ronzille long lasting waterproof lipstick||Country of Origin : India",80369.0,21989.0,3.492094062632382,"it is very good, I liked it very much, the size is a bit small but okay this is a mini lipstick, the colour is also very good it is good but it is very small. if it was a little bigger it would have been even better........ very nice but pls use little lip balm before apply this lipstick don't apply directly.... overall nice product :check_mark_button: nice colors. packing is good but one piece is broken. nothing is wrong. yes itsy really cute lipstick? happy? very very good product i'm very happy and satisfied it is very worth full thank you Meesho","['lipstick', 'color', 'product']","['quantity', 'lip', 'size']",2.718340647746477,1
5b552k,MARS Long Lasting Crayon Lipstick up to 12 Hours Stay | Matte Finish | Waterproof | Won't Smudge Won't Budge Lip Crayon (3.5 gm) ( Girl Power - 10 ),4.2,244.0,"Name : MARS Long Lasting Crayon Lipstick up to 12 Hours Stay | Matte Finish | Waterproof | Won't Smudge Won't Budge Lip Crayon (3.5 gm) ( Girl Power - 10 )|Product Name : MARS Long Lasting Crayon Lipstick up to 12 Hours Stay | Matte Finish | Waterproof | Won't Smudge Won't Budge Lip Crayon (3.5 gm) ( Girl Power - 10 )|Brand Name : Mars|Finish : Matte|Color : Brown|Type : Crayon|Net Quantity (N) : 1|The MARS Won't Smudge Won't Budge Matte Lip Crayon is a must-have for your makeup kit, offering a uniquely formulated crayon that comes in a range of 24 gorgeous shades to match every incredible personality you have.||It is :||Highly Pigmented : Delivers rich, bold color in just one swipe.|Long Lasting : Stays put throughout the day without fading.|Transfer-Proof : It won’t budge or transfer, giving you a flawless look that lasts.|Ultra Matte : Dries to a smooth, ultra-matte finish for that perfect pout.||Country of Origin : China",9229.0,3157.0,1.5968015598975058,"Meesho your mall service is better than any other I got it with free sharpener although it's not mentioned there......and delivery is really quick I purchased shade girlpower 10 it's absolutely smudge proof waterproof and transfer proof best for dusky dark brown skin tone....it's suitable for all skin tone it's kinda burnt orange shade with little much hint of brown.....best colour..looks good on everyone without makeup....is one of the best nude lipstick for dusky dark brown skin beauties. wellll.... the lipstick is very lovely and it is not for people with dusky skin, if they want to apply it then they will have to apply it after lip lining, otherwise it is best for people with fair skin and its texture is very creamy and it will also finish very soon. but this lipstick is very thick..... and it is completely water proof.....it is a good lipstick btw...which one it was in real, I told you that, rest is your wish....?? very good lipstick, very tasty colour, it is the best colour, it is waterproof too, I liked it very much, it is very smooth, it moves like house, thanks Meesho :sparkling_heart: :smiling_face_with_hearts: :two_hearts: seriously I didn't expect this type it work like a creamy and nude matte lipstick shade girlpower 10 brown it's very long stay amazing thank you :check_mark_button: same as shown in figure loved it","['shade', 'lipstick', 'product']","['price', 'tone', 'skin']",0.20365297929921167,1
6pv1gx,Seven Seas Matte Mood Non Transfer Crayon Lipstick (Nudy Mauve 3.5g),4.1,190.0,"Name : Seven Seas Matte Mood Non Transfer Crayon Lipstick (Nudy Mauve 3.5g)|Product Name : Seven Seas Matte Mood Non Transfer Crayon Lipstick (Nudy Mauve 3.5g)|Brand Name : Seven Seas|Finish : Matte|Color : Nude|Type : Crayon|Net Quantity (N) : 1|Seven Seas Matte Mood Non Transfer Matte Crayon Lipstick has an unrivalled stay and an extreme matte finish Makeup. This Lipstick is quite comfortable to wear as well. This smudge-proof lip crayon Lipstick has a great colour payoff and feels weightless on the lips, leaving them feeling feathery soft and light. You can easily carry this lipstick in your makeup Kit||Country of Origin : China",3252.0,1352.0,0.6266847903386918,"colour and quality both are great :hundred_points: but the order delivery does not reach the right place :smiling_face_with_tear: quality of lipstick is so good :hundred_points: I didn't expect that the product will come with this much good quality the shades and lipstick is transferproof :red_heart: I like this thank you Meesho :red_heart: it's ok good beautiful lipstick amazing, superb product :red_heart: got for it","['lipstick', 'quality', 'product']","['bon', 'purchase', 'coffee']",-0.9436336629737895,0
5ejzf6,Dazller All Day Lipcolour|Moisturizing Kokum Butter|Brown Liquid Lipstick for Women|Non-Transfer|8hr stay|DLC025 Hazelnut Cup|6g,4.1,187.0,"Name : Dazller All Day Lipcolour|Moisturizing Kokum Butter|Brown Liquid Lipstick for Women|Non-Transfer|8hr stay|DLC025 Hazelnut Cup|6g|Product Name : Dazller All Day Lipcolour|Moisturizing Kokum Butter|Brown Liquid Lipstick for Women|Non-Transfer|8hr stay|DLC025 Hazelnut Cup|6g|Brand Name : Dazller|Finish : Matte|Color : Brown|Type : Liquid|Net Quantity (N) : 1|Introducing Dazller All Day Lip Colour, the ultimate lip colour for a flawless pout that lasts all day long! Available in 45+ stunning shades, this lip colour is designed to provide ultra-intense matte finish, making a bold statement with every swipe. The unique polymer-formulated formula of Dazller All Day Lip Colour ensures intense colour preservation, so you can enjoy vibrant and long-lasting lip colour without worrying about touch-ups throughout the day. It moisturizes and hydrates your lips, keeping them soft and supple, even in dry conditions. With up to 8 hours of stay, this lip colour is perfect for all-day wear. It is smudge-proof, non-transferable and the lightweight formula feels comfortable on your lips, allowing you to wear it for long hours without any discomfort. The one-swipe application of Dazller All Day Lip Colour ensures easy and precise application, saving you time and effort. Whether you're going for a bold red, a subtle nude, or a trendy berry shade, Dazller All Day Lip Colour has a shade for every occasion and mood. Elevate your lip game with Dazller All Day Lip Colour and enjoy intense, long-lasting, and smudge-proof lip colour that stays put all day, keeping your lips looking flawless and fabulous!||Product Benefits :|• Ultra-long stay|• Smudge-proof|• Non-transfer|• Lightweight|||Country of Origin : India",9261.0,3113.0,1.5662946353556093,awesome shade... seriously guys go for it. I love this shade very lightweight and fast delivery thanq red_heart :meeshoo: this awesome shade. this lipstick so good :white_heart: l love it hight quality delivery and this product so good :see: backhand_index_pointing_right_light_skin_tone no evil_monkey this shade was really awesome :red_heart: I loved this shade I reallyy obsevrdwiththis I liked it toooo much thnqu Meesho it is an amazing lipstick and i'm buying this in second time. its quantity and quality is no compromise. the lipstick shade comes dlc025 :brown_heart: :pinched_fingers_medium_skin_tone:,"['shade', 'delivery', 'product']","['quantity', 'opsy', 'hood']",0.10863552768484684,1
5num9x,"MILA BEAUTÉ Matte Stick Lipstick, Long lasting lipsticks, Lipstick for Women, Lipstick pack of 1, Manhattan Rose",4.0,95.0,"Name : MILA BEAUTÉ Matte Stick Lipstick, Long lasting lipsticks, Lipstick for Women, Lipstick pack of 1, Manhattan Rose|Product Name : MILA BEAUTÉ Matte Stick Lipstick, Long lasting lipsticks, Lipstick for Women, Lipstick pack of 1, Manhattan Rose|Brand Name : MILA BEAUTE|Finish : Matte|Color : Coral Pink|Type : Stick|Net Quantity (N) : 1|Searching for the perfect matte lipstick for everyday wear? Look no further than Mila Beauté Matte Lipstick. This lipstick delivers an intense, long-lasting matte finish that you can count on. Its highly pigmented and lightweight formula offers full coverage with a smooth, easy glide. Ideal for any occasion, this lipstick ensures vibrant colour that stays put from morning till night. Elevate your daily look with the flawless matte finish of Mila Beauté Matte Lipstick! Mila beaute Lipstick,Lipstick,Matte lipstick waterproof,Lipstick waterproof,Matte lipsticks for women,Non transfer lipstick,Smudge-proof lipstick,Lipstick combo pack,Lipsticks,Cream lipstick,Red lipstick,Pink lipstick,Coral lipstick,Dark lipstick,Bold lipstick,Long-lasting lipstick,Cruelty-free lipstick,Organic lipstick,Trending lipstick shades,Lipstick for summer,Lipstick for winter,Lipstick Combo Set,lipstick combo,lipstick liquid waterproof,lip liner with lipstick,korean lipstick,lipstick palette,nude lipstick matte combo,Mila nude lipstick,nude pink lipstick,liquid wala lipstick.|||Country of Origin : India",2111.0,613.0,1.2754629792302734,"nice iam soo happy nice smiling_face_with_smiling_eyes :product: please don't buy it, it comes off immediately from the lips, it is neither long lasting nor waterproof, it is normal which will be available cheaper than this in the market so beautiful. very nice","['lipstick', 'color', 'product']","['item', 'fare', 'podka']",-0.45527318801187083,0
