product_id,username,rating,review,date,helpful_count,review_translated
5gof6l,Meesho User,4.0,Bahot achha hai product,28 Feb 2025,0, It's a very good product
5gof6l,Sairandhri Savaratkar sawant,5.0,Nice,14 Apr 2025,0,Nice
5gof6l,Syed Mazrulla,5.0,Nice,13 Apr 2025,0, Nice
5gof6l,Rohit,5.0,Well done performance,12 Apr 2025,0, well done performance
5gof6l,Lata Mali,5.0,verry verry nice 🥰🥰🥰🥰🥰,10 Apr 2025,0, very very nice 🙏🏻🙏🏻🙏🏻
5gof6l,Meesho User,5.0,Nice,29 Mar 2025,0, Nice
5gof6l,Meesho User,5.0,Superb,28 Mar 2025,0, Superb
5gof6l,Gowspasha,5.0,Nice,26 Mar 2025,0, Nice
5gof6l,SAKSHI,5.0,Good,24 Mar 2025,0, Good
5gof6l,Poja Pali,5.0,Nice,24 Mar 2025,0, Nice
5gof6l,Meesho User,5.0,nice,24 Mar 2025,0, nice
5gof6l,Meesho User,5.0,👍🏻,24 Mar 2025,0,
5gof6l,Alone boy,5.0,Very nice product,20 Mar 2025,0, Very nice product
5gof6l,Baghwan Biswal,5.0,It is very good quality,20 Mar 2025,0, it is very good quality
5gof6l,Padmanaban,5.0,Good quality,17 Mar 2025,0, Good quality
5gof6l,Vedika,5.0,Just wow,11 Mar 2025,0, just wow
5gof6l,AHTESHAM UDDIN,5.0,Thik hai,11 Mar 2025,0, it's ok
5gof6l,Geeta jaiswal,5.0,bahut Achcha,11 Mar 2025,0, very good
5gof6l,Meesho User,5.0,Super🥰,10 Mar 2025,0, Super🥰
5gof6l,Anita Vatti,5.0,Achhi hai,10 Mar 2025,0, it's good
5gof6l,Balram Saw,5.0,Very good,9 Mar 2025,0, Very good
5gof6l,Deepak Kumar,5.0,Very good product,9 Mar 2025,0, Very good product
5gof6l,Sahibdeep Singh,5.0,Good product,6 Mar 2025,0, good product
5gof6l,Dharmesh Bhanwariya,5.0,Nice,3 Mar 2025,0, Nice
5gof6l,Parbati Bid,5.0,I love it,1 Mar 2025,0, i love it
5gof6l,Kanchan Kumari Kanchan Kumari,5.0,Good,27 Feb 2025,0, Good
5gof6l,Susila Bapun,5.0,Nice,24 Feb 2025,0, Nice
5gof6l,Meesho User,5.0,Wawo😘😘😘very good👍,23 Feb 2025,0, Wawo😘😘😘very good👍
5gof6l,Kamal Sony,5.0,It's very nice,22 Feb 2025,0, it's very nice
5gof6l,prabhakar rao simadri,5.0,Nice,21 Feb 2025,0, Nice
5gof6l,S Dilshad,5.0,Super product,19 Feb 2025,0, super product
5gof6l,Official Divyanka,5.0,Nice,18 Feb 2025,0, Nice
5gof6l,Meesho User,5.0,Good,17 Feb 2025,0, Good
5gof6l,Meesho User,5.0,Very nice 👍,17 Feb 2025,0, very nice 👍
5gof6l,Naeesha lakra,5.0,Color achi hai light hai aur lagane se soft hai,9 Mar 2025,0," The colour is good, it is light and is soft to apply"
5gof6l,Komal Chauhan,4.0,Very nice,12 Apr 2025,0, very nice
5gof6l,Sumit Kumar,4.0,Good,30 Mar 2025,0, Good
5gof6l,Mohammad Amish,4.0,Good 👍,27 Mar 2025,0, Good 👍
5gof6l,Bhavani,4.0,Excellent,25 Mar 2025,0, Excellent
5gof6l,Achala,4.0,Nice product.I am happy 😊,24 Mar 2025,0, Nice product. I am happy 😊
5gof6l,Brajesh Chauhan,4.0,Good 👍,18 Mar 2025,0, Good 👍
5gof6l,Shameem Begum,4.0,Good,14 Mar 2025,0, Good
5gof6l,Khushnuma,4.0,Excellent,13 Mar 2025,0, Excellent
5gof6l,Meesho User,4.0,Hi,11 Mar 2025,0, Hi
5gof6l,Womens Fashion Vinayagam,4.0,It's gd,10 Mar 2025,0, it's gd
5gof6l,Kirti,4.0,Very good product 😀,10 Mar 2025,0, Very good product 😀
5gof6l,Meesho User,4.0,Soo good,8 Mar 2025,0, so good
5gof6l,Aliya,4.0,Must buyed product,27 Feb 2025,0, must buy product
5gof6l,Rashida,5.0,Very nice,24 Dec 2024,0, very nice
5gof6l,Anjali Awasthi,5.0,Ahhh,23 Oct 2024,0, Ahhh
5gof6l,Saurav Patel,5.0,Thanks mesho,14 Oct 2024,0, Thanks mesho
5gof6l,Racharla Aruna,5.0,Super,9 Oct 2024,0, Super
5gof6l,Omprakah,5.0,Nice,9 Oct 2024,0, Nice
5gof6l,Rani Singh,5.0,Worth of money,9 Oct 2024,0, Worth of money
5gof6l,Lakhi Sidhu,5.0,Not good,6 Oct 2024,0, not good
5gof6l,Salma,5.0,Superb,4 Oct 2024,0, Superb
5gof6l,Laxmi,5.0,V very good,3 Oct 2024,0, Very good
5gof6l,Meesho User,5.0,So pretty,2 Oct 2024,0, so pretty
5gof6l,VINITA MISHRA,5.0,Good,2 Oct 2024,0, Good
5gof6l,Arti Singh,5.0,Nice product,20 Sep 2024,0,nice product
5gof6l,kirthan,5.0,Super super...,19 Sep 2024,0, super super...
5gof6l,Anuj Kumar,5.0,Very nice,1 Sep 2024,0, very nice
5gof6l,Priyanka Mishra,5.0,Nice,22 Aug 2024,0, Nice
5gof6l,MD Naki,5.0,Good,17 Aug 2024,0, Good
5gof6l,Mirza Shahena,5.0,Very nice,5 Aug 2024,0, very nice
5gof6l,Darakhshan,5.0,8849790974,14 Mar 2024,1, 8849790974
5gof6l,munna ji,5.0,Good,16 Dec 2023,1, Good
5gof6l,Ishwer,5.0,Bahut badhiya h,30 Oct 2023,10, it's very good
5gof6l,Kajal Kumari,1.0,Different colour,26 Mar 2025,0, different colours
5gof6l,Meesho User,2.0,Bahut ganda project hai,24 Mar 2025,0, It's a very stupid project
5gof6l,Riya Anand,2.0,Waterproof nhi h. Lagane k baad fail jaati h,23 Mar 2025,0, It is not waterproof. It fails after installation
5gof6l,Meesho User,3.0,Achha nhi hai,12 Apr 2025,0, it's not good
5gof6l,Nasreen Ruby,3.0,Good,28 Mar 2025,0, Good
5gof6l,Minakshi Mohadikar,3.0,Dark chahiye tha lekin light Mila hai,22 Aug 2024,0, I wanted darkness but I got light
5gof6l,Meesho User,3.0,theek hai but water proof Nahin Hai,22 Oct 2023,0, It is ok but it is not water proof
5gof6l,Mithun Sarkar,4.0,Good👍,9 Oct 2024,0, Good👍
5gof6l,Ashok Behera,4.0,Good,9 Oct 2024,0, Good
5gof6l,Palak Kumari,4.0,Not good,7 Oct 2024,0, not good
5gof6l,Padmini Padhan,4.0,Mistek,26 Sep 2024,0, Mistake
5gof6l,Ajith Raj,4.0,Good,23 Sep 2024,0, Good
5gof6l,Mohd Akram,4.0,Good,14 Sep 2024,1, Good
5gof6l,pratibha vishwakarma,4.0,Nice,7 Sep 2024,0, Nice
5gof6l,Sejal Rikesh Rajpal,4.0,",✌️✌️",16 June 2024,0," ,"
5gof6l,Meesho User,4.0,Accha,8 May 2024,0, Accha
5gof6l,Manju Yadav,4.0,Good,6 Apr 2024,0, Good
5gof6l,Christian Kintu,4.0,Good,9 Dec 2023,1, Good
5gof6l,Meesho User,4.0,Super 🥰👌,1 Nov 2023,2, Super 🥰👌
5gof6l,Rashmi Gupta,1.0,Different shade aaye Hain 😡😡,10 Apr 2025,0, Different shades have come 😡😡
5gof6l,Meesho User,2.0,product waterproof nahin hai jaisa likha hua tha vaisa product nahin hai yahi Karan hai,19 Dec 2023,1," The product is not waterproof, it is not as it was written, this is the reason"
5gof6l,Shrinu Hinger,3.0,.,4 Oct 2024,0," ,"
5gof6l,Jayashree,3.0,Nice,28 Sep 2024,0, Nice
5gof6l,divyanshi,3.0,Ok h,5 Apr 2024,0, ok h
5gof6l,Juhi,1.0,Damejhai,11 Mar 2025,0, Damejhai
5gof6l,Seela Maurya,1.0,Ek dam bekar hai waterproof nhi hai abki baar waterproof chahiye nhi to ab mai kuch nhi magaungi,7 Oct 2024,0," It is completely useless, it is not waterproof. This time I do not need waterproof material, otherwise I will not order anything now."
5gof6l,Meesho User,1.0,Sir money mujhse over Li gai hai,10 Dec 2023,0, Sir you have taken the money from me
5gof6l,Surendra Kumar Verma,1.0,Nice,25 Sep 2024,0, Nice
5gof6l,Rupali Yadav,1.0,Very bad,25 Aug 2024,0, very bad
5gof6l,Gagandeep Kaur,5.0,Very nice product 👌👍 color is Amezing..I like it thank you meesho,22 Sep 2024,2, Very nice product 👍👍 color is Amezing..I like it thank you meesho
5gof6l,Meesho User,5.0,Very nice same to same aaya hai product,27 Sep 2024,1, Very nice same to same product.
5gof6l,Sarita Chauhan,5.0,Bahut achha hai jaise dikhaya hai vaisa hi hai very nice 👌👌,8 Sep 2024,1,"It is very good, it is just as shown, very nice 👌👌"
5gof6l,Parmod Kumar,5.0,Bahut aachha lga hme 👌👌👌👌🌹 very nice and beautiful pics,25 Apr 2024,60, I liked it very much 👌👌👌👌🌹 very nice and beautiful pics
5gof6l,Sujata Das,5.0,"Bohut hi achha Aya hai,colour loking aligent,so beautiful",29 Dec 2023,138," It looks very good, the colour looks elegant, so beautiful"
5gof6l,Nidhi Sharma,5.0,Achhi hai Jo Lena chahe le sakta,10 Sep 2024,2, it's good you can take whatever you want
5gof6l,Rahiman Bano,5.0,Nice bahut mast aayi hei,19 May 2024,14, Nice it was very cool
5gof6l,Meesho User,5.0,Bhut hi accha aaya hai thank you meeso😍😍Maine meeso se jitne order kiye sare product me bhut hi acche aaye hai hmesha aise hi Krna fir ek bar thank you meeso,2 Aug 2024,10," It came out very good, thank you meeso😍😍All the products that I ordered from meeso have come out very good, always do this, thank you once again meeso"
5gof6l,Meesho User,5.0,Mai bahut khush hu ye product mga kr thanks meeso 👌💕💕💕,29 Sep 2024,0," I am very happy for getting this product, thanks Meeso 👌💕💕💕"
5gof6l,Ramesh Kumar Nishad,5.0,Bahut mast lipstick hai... really thank you meesho from heart...❣️?,31 Oct 2023,28, Very nice lipstick...really thank you meesho from heart...❣️?
5gof6l,Mrs.Sudha Vishwakarma,5.0,Good products go for it,15 Sep 2024,1, Good products go for it
5gof6l,Swati Tembhurney,5.0,Nice same as shown in the image thank you meesho,8 Oct 2024,0, Nice same as shown in the image thank you meesho
5gof6l,Shivani Chauhan,5.0,Very nice product. Same color shade❤,3 Oct 2024,0, Very nice product. Same color shade❤
5gof6l,Meesho User,5.0,VERY GOOD LIPI STIK AND COLOUR,16 Sep 2024,0, VERY GOOD LIPI STIK AND COLOR
5gof6l,Preeti,5.0,Very good product thank you messho,23 Aug 2024,2, Very good product thank you messho
5gof6l,RITU MISHRA,5.0,👌Bahot acha hai thank you meesho☺️☺️,20 Aug 2024,3, 👌It's very good thank you Meesho☺️☺️
5gof6l,Rita Verma,5.0,Bhut hi acha he dam v or saman v,14 June 2024,5, It is very good dam and stuff
5gof6l,Karan Niharika Pardeshi,5.0,Very nice product thank you meeshu,12 June 2024,3, Very nice product thank you meeshu
5gof6l,Anvi,5.0,Thank you so much meesho very much,11 Apr 2024,13, Thank you so much meesho very much
5gof6l,Manasmita Nayak,5.0,Very nice 🙂 super product,9 Apr 2024,9, very nice 🙂 super product
5gof6l,Meesho User,5.0,Butyfull bhot aachha hai,1 Feb 2024,23,butyfull very good
5gof6l,meena Singh,5.0,Beautiful product thank you meesoo ❤️❤️,3 Nov 2023,41, Beautiful product thank you meesoo ❤️❤️
5gof6l,Priya lot piliya lot,5.0,😘👌👌,14 Nov 2024,0,
5gof6l,Meesho User,5.0,Good,13 Sep 2024,1, Good
5gof6l,Poonam,5.0,Asome great 👍,23 Aug 2024,2, Awesome great 👍
5gof6l,Aman,5.0,Best quality,15 May 2024,7, Best Quality
5gof6l,Shyamanta is Prima,5.0,Very good Im happy 😊,17 May 2024,11, Very good I am happy 😊
5gof6l,Preet Kaur,5.0,Bhut pyari h,8 Apr 2024,7, it's very cute
5gof6l,Rekha Anil bariya,5.0,👍👍♥️♥️,14 Mar 2024,7,
5gof6l,Rajni kant Sinha,5.0,To good ?,12 Jan 2024,17, Too good?
5gof6l,shabana khatoon.,5.0,Very good,27 Feb 2025,1, Very good
5gof6l,Sunita Khora,5.0,Meesho se mujh call aaya h or 237 ko lipstick ko 457 mang Raha hai ye log 😡 mujh pagal soch rahe h lazy pay wale😡😡,21 Oct 2024,0," I got a call from Meesho and 237 are asking for lipstick 457 these people are thinking I am crazy, lazy pay guys 😡😡"
5gof6l,syed mubeen taj,5.0,Good product Thanku u meesho,12 Mar 2025,0, good product thank you meesho
5gof6l,Lillymaxuell,5.0,Super quality .✨ Lipstick .🥰,20 Feb 2025,0, Super quality.
5gof6l,Meesho User,3.0,Sukhi sukhi lipstick hai mujhe product pasand nahi aaya 😡,29 Jul 2024,2," It is a happy lipstick, I did not like the product 😡"
5gof6l,Meera,4.0,Do kalar me ek hi kalar mere pasnd aaya hai mujhhe red nhi chahiye marom chahiye tha red aa gaya hai,1 Apr 2025,0," I liked only one color out of two colors. I did not want red, I wanted black, and red came out."
5gof6l,Rajesh Sharma,4.0,"ब्यूटीफुल,????☺️??",5 Nov 2023,21," Beautiful,????☺️??"
5gof6l,Meesho User,4.0,Bahot achha product hai very nice I m happy,29 Sep 2024,0," It's a very good product, very nice I'm happy"
5gof6l,manjit manjit,5.0,Very nice,20 Sep 2024,1, very nice
5gof6l,Sunita Gurjar,5.0,Very nice 👍,27 Sep 2024,0, very nice 👍
5gof6l,Ashu Lohra,5.0,Bhot acha hai,11 Sep 2024,0, it's very good
5gof6l,V R,5.0,Very good 👍,10 Sep 2024,0, Very good 👍
5gof6l,Laksh Sahota,5.0,Very good product,4 Sep 2024,0, Very good product
5gof6l,Usha sing Porte,5.0,Good quality,17 Aug 2024,0, Good quality
5gof6l,Meesho User,5.0,Good,10 Aug 2024,0, Good
5gof6l,Bimla Bk,5.0,So beautiful ❤️❤️❤️❤️❤️❤️❤️,3 Aug 2024,0, So beautiful ❤️❤️❤️❤️❤️❤️❤️
5gof6l,Pinky,5.0,Good,18 Jul 2024,0, Good
5gof6l,Meesho User,5.0,अच्छा,26 June 2024,2, Good
5gof6l,Mahi Thakur,5.0,Nice,17 May 2024,1, Nice
5gof6l,Laxmi devi,5.0,Nice. Colour,10 May 2024,1, Nice. Colour
5gof6l,Riya Majhi,5.0,Very nice lipstick,26 Apr 2024,2, Very nice lipstick
5gof6l,Naman,5.0,Bahut achcha,14 Apr 2024,3,very good
5gof6l,Meesho User,5.0,💄💄 nice lipstick,4 Apr 2024,4, 💄💄 nice lipstick
5gof6l,Khushi Saifi,5.0,Beautiful shade,20 Mar 2024,5, Beautiful shade
5gof6l,Chhatu Ram,5.0,Gkxhmbx,18 Mar 2024,4, Gkxhmbx
5gof6l,Meesho User,5.0,Very good product,21 Feb 2024,6, Very good product
5gof6l,Riya Verma,5.0,Nice product,14 Feb 2024,5, nice product
5gof6l,Thakor Saheb,5.0,Good product,29 Nov 2023,9, good product
5gof6l,Neha,5.0,Acha hai,27 Sep 2023,26, it's good
5gof6l,Meesho User,4.0,Very good product,11 May 2024,1, Very good product
5gof6l,Arfath Hussain,4.0,Ok ok,27 Apr 2024,19, Ok ok
5gof6l,Meesho User,4.0,I love it..... 😍,10 Mar 2024,6, I love it.....😍
5gof6l,Sunayna Sharma,3.0,Lipstick acchi hai lekin long lastic nahin hai mat lipstick nahin hai yah utar jaati hai mujhe long lastic matte lipstick chahie thi isliye mangaya tha lekin return ka option nahin hai sirf exchange ka hai,7 Sep 2024,0," The lipstick is good but it is not long lasting. It is not a matte lipstick. It falls off. I wanted a long lasting matte lipstick, that is why I ordered it, but there is no option for return, it is only for exchange."
5gof6l,Khushboo Kumari,4.0,Product is good purchese this product,9 Apr 2025,0, Product is good purchase this product
5gof6l,Meesho User,5.0,Best product nahi ha koi buy mat karna,26 Mar 2025,0, It is not the best product don't buy any
5gof6l,MAanashi Hazarika,5.0,Very nice matte lipstick.Calour is very good,11 Mar 2025,0, Very nice matte lipstick.Calour is very good
5gof6l,Payal Singh,4.0,Bahut acha aaya h i like it,9 Mar 2025,0, it was very good I like it
5gof6l,Sima Kumari,4.0,Very good,2 Apr 2025,0, Very good
5gof6l,Meesho User,5.0,Very nice,12 Apr 2025,0, very nice
5gof6l,anjalibabu anjalibabu,5.0,Super and nice,11 Apr 2025,0, super and nice
5gof6l,Komal Garale,5.0,Mast aahe,9 Apr 2025,0, Mast aahe
5gof6l,Meesho User,5.0,Ok,8 Apr 2025,0, Ok
5gof6l,Ravindra Pandit,5.0,Good,29 Mar 2025,0, Good
5gof6l,Meesho User,5.0,Very nice lipstick,28 Mar 2025,0, Very nice lipstick
5gof6l,महा राष्ट्र पोलिस,5.0,Uu,28 Mar 2025,0, Uu
5gof6l,Meesho User,4.0,Sup,23 Mar 2025,0, Sup
5gof6l,Jahangir,4.0,very dark colour,22 Mar 2025,0, very dark colour
5gof6l,Sadeeya Shaikh,5.0,Ek no lipstick 💋,10 Mar 2025,0, one lipstick 💋
5gof6l,Ruksar Banu,5.0,Naic laiter,10 Mar 2025,0, Naic laiter
5gof6l,Moni Sharma,4.0,Very nice 👌,9 Mar 2025,0, very nice 👌
5gof6l,Kala,5.0,Nice,8 Mar 2025,0, Nice
5gof6l,Aishu,5.0,Very good 👍🏻,1 Mar 2025,0, Very good 👍🏻
5gof6l,Bhumika Rajput,5.0,Nice,28 Feb 2025,0, Nice
5gof6l,Soniya,5.0,Nice,28 Feb 2025,0, Nice
5gof6l,Shalu Chauhan,5.0,Bht bht achha product h jesa mangaya tha bilkul same Bahi diya h thank you so much meesho ? costomer is very happy ? don't think ? go for it?,23 Oct 2023,3,"It is a very good product, it has been delivered exactly as I had ordered. Thank you so much Meesho? Is the customer very happy? Don't think? Go for it?"
5gof6l,Meesho User,5.0,Is too best lipstick such I really like it ..... They two shades are really good and Meesho give us on nailpolish ☺️😄... Thanku Meesho,28 Apr 2024,3, Is too best lipstick such I really like it ..... They two shades are really good and Meesho give us on nailpolish ☺️😄... Thanku Meesho
5gof6l,Nisha Tripathi,5.0,Achhi hai par waterproof nahi hai chhut jaati Hai Waterproof bola hai per hai nahin,19 Sep 2024,0," It is good but it is not waterproof, it slips off, it is said to be waterproof but it is not"
5gof6l,PRITIanshu Singh,5.0,No longer stay not mate finish but you can buy if you need okay okay product 😌,20 Aug 2024,0, No longer stay not mate finish but you can buy if you need okay okay product 😌
5gof6l,Sukanti Singh,5.0,Nice for more check my youtube channel @sukanti ki Duniya,8 Oct 2024,0, Nice for more check my youtube channel @sukanti ki Duniya
5gof6l,Meesho User,5.0,"Achcha h lekin ek ka color change h, isliye mai exchange karna chahti hu",11 Sep 2024,0, It is good but the colour of one has changed so I want to exchange it
5gof6l,Meesho User,5.0,Abhi use nhi ki h but bhut achi h jesi dikai vese hi ayi h,8 Sep 2024,0," I haven't used it yet but it looks very nice, just the way it looked"
5gof6l,Laxmirani. Hansdah.,5.0,Same as the picture. Beautiful lipstick I got from meesho. 🥰,23 Sep 2024,0, Same as the picture. Beautiful lipstick I got from meesho.
5gof6l,Vaishnavi Singh,5.0,Nice product. Uh can buy if uh r looking for some low cost lipstick,22 Sep 2024,0, Nice product. Uh can buy if uh r looking for some low cost lipstick
5gof6l,Subuhi Khan,5.0,Likha h Water proof pr nhi h phir bhi rakh liya baki sb thik h,16 Sep 2024,0," I have written that it is not water proof but still I kept it, everything else is fine"
5gof6l,Priya Shrivastav,5.0,It's not waterproof and spreading like local products,11 Sep 2024,0, It's not waterproof and spreading like local products
5gof6l,Navi Saroya,5.0,Very Very Very Very nyc and beautiful product thanks meesho,26 Jul 2024,0, Very Very Very Very nyc and beautiful product thanks meesho
5gof6l,Meesho User,5.0,Best Quality lipstick haji bhaii WAP log BHi buy Kate,15 Aug 2024,0,Best quality lipstick haji bhaiya WAP people also buy it
5gof6l,Meesho User,5.0,"Good, but water 💦 peuf nahi hai aur diya tha ki water pruf 😔😔😔😔😔😭😭😭😭",20 Jul 2024,0," Good, but the water is not pure and the lamp was said to be water proof 😔😔😔😔😔😭😭😭😭"
5gof6l,Nidhi Upadhayay,5.0,I love the colour .lipistick is very creamy and smooth .thankyou meesho,24 June 2024,0, I love the color .lipstick is very creamy and smooth .thankyou meesho
5gof6l,Pinkey Dev,5.0,good achi ha la sakta ho but muga lagta ha price thora jada lata ha,23 May 2024,0," It is good, I can buy it but I feel it costs a bit more"
5gof6l,Mukesh Kaushik,5.0,Good product tik tok twelty hai per Jaise dikhaya vaisa aaya nahin,22 May 2024,0, It is a good product tik tok twelty but it did not come as shown
5gof6l,Madhu Prajapat,5.0,Bhot acha aaya h sath hi free gift bhi Mila muje thank you so much meesho,27 Apr 2024,0," It was very good and I also got a free gift, thank you so much Meesho"
5gof6l,munnawar Begum,5.0,Thode colour different hai but not bad. Excellent,23 Dec 2023,3, Some color is different but not bad. excellent
5gof6l,Dipa Das,4.0,Good,15 Sep 2024,0, Good
5gof6l,Smile Jitendra,4.0,Good 😊,5 Sep 2024,0, Good 😊
5gof6l,Bharti Jhasiya,4.0,Thik hai,17 June 2024,0, it's ok
5gof6l,Meesho User,4.0,Very nice product,20 Mar 2024,2, Very nice product
5gof6l,Meesho User,4.0,Nice product 😁,27 Jan 2024,5, nice product 😁
5gof6l,Meesho User,4.0,Nic,5 Jan 2024,5, Nic
5gof6l,Meesho User,4.0,Nice product i like it,22 Dec 2023,6, nice product i like it
5gof6l,bala,4.0,Very good ??,31 Oct 2023,14, Very good??
5gof6l,Meesho User,5.0,Bahut achha tha sab saman thanks,5 Oct 2024,0, it was very good all the stuff thanks
5gof6l,Margaret,5.0,Tooooo good for the price. Color and shade super,3 Oct 2024,0, Toooooo good for the price. Color and shade super
5gof6l,Shakeena Khatoon,5.0,Bahot acchi lipstick hai,25 Oct 2024,0, it's a very nice lipstick
5gof6l,Simardeep Kaur,5.0,Bhut achi lipstick hain thanq meesho,29 Sep 2024,0, this is a very good lipstick thank you meesho
5gof6l,Rajini,5.0,It's good and long lasting,15 Oct 2024,0, It's good and long lasting
5gof6l,Meesho User,5.0,Bhut hi acha hai aap ise le skte hai,25 Sep 2024,0, it is very good you can take it
5gof6l,Monalisa Adhikari,5.0,Nice lipstick customer happy 😊❤️Thank you meeso🥰,21 Sep 2024,0, Nice lipstick customer happy 😊❤️Thank you meeso✅
5gof6l,Manvi Kumari,5.0,It's colour is so beautiful,12 Sep 2024,0, this colour is so beautiful
5gof6l,Meesho User,5.0,real lipstick acchi hai aur Pakki bhi hai,18 Aug 2024,0,The real lipstick is good and it is also cooked
5gof6l,Anjely Arora,5.0,Very good product gyzz u must buy,20 Aug 2024,0, Very good product gyzz u must buy
5gof6l,Meesho User,5.0,Very good quality super,16 Aug 2024,0, Very good quality super
5gof6l,Meesho User,5.0,Bohot hi acchi quality hai,9 Aug 2024,0, The quality is very good
5gof6l,Sweta Chouhan,5.0,Very good nice prodect I'm very happy 😊,1 Aug 2024,0, Very good nice product I'm very happy 😊
5gof6l,Tikaram,5.0,Very good but water proof nahi hai,28 Jul 2024,0, Very good but not water proof
5gof6l,Babita Solanki,5.0,Bhut bhut bahut sunder aaya h,8 June 2024,0, it looks very beautiful
5gof6l,Suhani Bharti,5.0,Good product I empressd,24 May 2024,0, Good product I impressed
5gof6l,Rakshita Shetty,5.0,Very very nice tnx messho,30 Apr 2024,0, very very nice tnx messho
5gof6l,Meesho User,5.0,Thank you meesho perfect,20 Apr 2024,0, thank you meesho perfect
5gof6l,Santosh Singh,5.0,Lipstick is Very wonderful,20 Mar 2024,0, Lipstick is very wonderful
5gof6l,Anchal,5.0,So beautiful and bright,16 Mar 2024,0, so beautiful and bright
5gof6l,Kumara,5.0,Amazing product TQ meesho,10 Feb 2024,0, Amazing product TQ meesho
5gof6l,Babita,5.0,Product bahut accha tha thank you miss you,23 Dec 2023,0, The product was very good thank you miss you
5gof6l,Rupa Chauhan,5.0,Bahut achi hy I am so happy thenks meeso,14 Dec 2023,0, very good I am so happy thanks meeso
5gof6l,Vibha Sharma,5.0,Lovely product thanks meeho,27 Oct 2023,0, lovely product thanks meeho
5gof6l,Mridula Medhi,5.0,Good product.i like it.thanks meesho,13 Oct 2023,3, Good product.i like it.thanks meesho
5gof6l,Dilnawaz Mirza,5.0,Bahut pyara health district smell spell,28 Sep 2023,6, Very lovely health district smell spell
5gof6l,Shikha Jha,2.0,Not waterproof product and quality is very low,10 Jul 2024,0, Not waterproof product and quality is very low
5gof6l,Neha Kumari,1.0,Bilkul bekar hai.or return option nae hai.lip par lagane k bad sath ke sath utar jati hai,1 Sep 2024,1, It is absolutely useless. And there is no return option. It comes off with the help of lips after applying it
5gof6l,Ayaan Creation,4.0,Ok,9 Apr 2025,0, Ok
5gof6l,Meraj Unnisa,4.0,Good,7 Apr 2025,0, Good
5gof6l,NAGAHARISH KUMAR,4.0,Okay,6 Apr 2025,0, ok
5gof6l,Shahida,4.0,Good,31 Mar 2025,0, Good
5gof6l,रामसिह रामसिह,5.0,Nice,27 Mar 2025,0, Nice
5gof6l,Aarohi Kujur,4.0,Very good,22 Mar 2025,0, Very good
5gof6l,Rupa Mp jain,5.0,Good,19 Mar 2025,0, Good
5gof6l,Anita Paul,3.0,Ok 😏,18 Mar 2025,0, ok 😏
5gof6l,Manoj Kumar,5.0,Very nice 👍🏻,15 Mar 2025,0, very nice 👍🏻
5gof6l,Sumitra,4.0,okay,7 Mar 2025,0, okay
5gof6l,Dolly Kumari,4.0,Good 👌👍,6 Mar 2025,0, Good 👌👍
5gof6l,Meesho User,4.0,Lajabab,1 Mar 2025,0, Lajabab
5gof6l,PAVITHRA M H,5.0,Superb I like it tq meesho 🥰,21 Mar 2024,10,Superb I like it tq meesho ✅
5gof6l,Meesho User,4.0,"Product acha hai free delivery option hai, Courier Bala extra charge kiun lagate Hain, Hi mesho I am not happy I reacted your extra charge,",17 Sep 2024,0," Product is there, there is free delivery option, Courier Bala extra charge kiun lagate hain, Hi mesho I am not happy I reacted your extra charge,"
5gof6l,Meesho User,4.0,Product per kuchh aur price hoti hai aur jab saman aata hai delivery Hoti hai to kuchh aur ....😭😭😭,11 June 2024,0, There is some more price on the product and when the goods arrive and are delivered then there is some more....😭😭😭
5gof6l,Shilpi Yadav,1.0,Maine 1st no wali lipstick order ki jisme 2 colour h red aur pink.mujhe wahi dono chahiye...aai hai mere pass sirf 1 hi lipstick....mujhe meri order wali hi 2 chahiye. Exchange k baad v ek hi lipstick aai wo bhi mehroom colour ekdam ganda.......pehle v ek hi aai thi but red colour tha acha tha.pink missing thi isiliye exchange ki.....mujhe red pink ye 2 colour chahiye jo pic p pehle no p hai,25 Nov 2024,0, I ordered the 1st lipstick which has 2 colours red and pink. I want both of them...I have got only 1 lipstick....I want only the 2 that I ordered. Only one lipstick came after the exchange and that too the maroon colour was really bad...I had got only one earlier but the red colour was nice. The pink was missing so I exchanged it...I want these 2 colours red pink which are on the first number in the pic
5gof6l,Sanyogita Athwale,4.0,Do color diye the but galat color same aya hai don't like it,7 Oct 2024,0, Do color diye but wrong color same aya hai don't like it
5gof6l,Meena Sharma,4.0,Colour quality acha lga 👌lakin waterproof nhi ha,28 Sep 2024,0, Color quality is good but not waterproof
5gof6l,Kapil,4.0,Product good but colour change h isliye exchange kr rhi hu,12 Aug 2024,0, Product is good but colour has changed so I am exchanging it
5gof6l,Gayatri,4.0,Paisa vasul good product quality is very nice packaging problem,16 June 2024,0, Paisa vasul good product quality is very nice packaging problem
5gof6l,Meesho User,3.0,Item is missing,28 Aug 2024,0, Item is missing
5gof6l,Meesho User,3.0,Hi,19 Apr 2024,0, Hi
5gof6l,Anurag Pardeshi,3.0,Nice product 😃,17 Apr 2024,4, nice product 😃
5gof6l,Ranjita Sarkar,4.0,Packaging Was Beautiful,3 Oct 2024,0,The packaging was beautiful
5gof6l,Pooja,4.0,Acchi hai price ke hisab se 👌♥️,15 Oct 2024,0, It is good as per the price 👌♥️
