product_id,rating,date,helpful_count,review
4oywba,5.0,2024-12-14,1,good product nude shades thanku for this product
4oywba,5.0,2023-10-06,0,so beautiful colour loveeeed it go for it :growing_heart: its smell is very good too
4oywba,5.0,2025-03-20,3,nice
4oywba,5.0,2025-04-03,0,nice shades :bouquet:
4oywba,5.0,2025-04-03,0,it's very good :blue_heart:
4oywba,5.0,2025-04-01,0,is good
4oywba,5.0,2025-03-28,0,very best nude shed :heart_hands_light_skin_tone: :check_mark_button: :thumbs_up_light_skin_tone:
4oywba,5.0,2025-03-27,0,nice quality
4oywba,5.0,2025-03-27,0,the product is very good
4oywba,5.0,2025-03-25,0,super colour
4oywba,5.0,2025-03-25,0,very good smiling_face_with_halo :crossed_fingers: :product:
4oywba,5.0,2025-03-18,0,very smiling_face_with_smiling_eyes :nice: :thumbs_up: :clapping_hands:
4oywba,5.0,2025-03-16,0,very nice :smiling_face: messo :red_heart: :thumbs_up:
4oywba,5.0,2025-03-23,0,very nice product thanks Meesho
4oywba,5.0,2025-03-23,0,good :smiling_face_with_smiling_eyes: product you can buy it
4oywba,5.0,2025-03-22,0,very nice and creamy texture
4oywba,5.0,2025-03-22,0,product is very good but late arrived the product
4oywba,5.0,2025-03-21,0,liked the shades :thumbs_up: nice :thumbs_up: u can buy without fear!!
4oywba,5.0,2025-03-21,0,very nice :slightly_smiling_face: lipstick :lipstick: nude shade hai ekdam
4oywba,5.0,2025-03-21,0,I just love this type of sade..thank you :revolving_hearts:
4oywba,5.0,2025-03-21,4,I liked it very much vastu
4oywba,5.0,2025-03-20,0,it is very good in look and small is very good
4oywba,5.0,2025-03-20,0,I just love this product :smiling_face_with_smiling_eyes: thank you messho
4oywba,5.0,2025-03-18,0,good product and nice quality
4oywba,5.0,2025-03-17,0,such a beautiful and trendy shades
4oywba,5.0,2025-03-16,0,very nice how did I see same it delivered
4oywba,5.0,2025-03-15,0,excellent nice shade for this color
4oywba,5.0,2025-03-15,0,nice product thanks Meesho
4oywba,5.0,2025-03-15,0,khup chaan ahe lipstick :lipstick:
4oywba,4.0,2025-02-25,0,the lipstick is of very beautiful colour in terms of money
4oywba,5.0,2025-02-25,1,very nice product
4oywba,5.0,2025-04-08,0,very cutest lipstick and small packaging :kiss_mark: :i: :grinning_face_with_sweat: lipstick love it lipstick fragrance also good :shades: strawberry also suitable I justtt love it thanks Meesho :beating_heart: but delivered is very late its okay go for lipstick :itttt: :kiss_mark: :beating_heart: :strawberry:
4oywba,5.0,2025-04-07,0,very very nice :......it: thumbs_up is long lasting and very impressive.... fragrances is also very good.... only lipstick bottle is very small.....but it's ok according to price
4oywba,4.0,2025-03-08,0,good :thumbs_up_light_skin_tone: delay is good for him
4oywba,4.0,2025-03-06,0,good product but sometimes it smells very bad
4oywba,5.0,2025-04-09,0,"these are very lovely nude shades. I loved this product. my friend bought it, now I will have to order another one for myself."
4oywba,5.0,2025-04-07,0,"one bottle there was a stain, and I was expecting a slight fragrance, but texture n results are good so m happy"
4oywba,5.0,2025-03-01,0,good product
4oywba,5.0,2025-02-06,0,much better :red_heart:
4oywba,5.0,2023-06-25,37,very good product
4oywba,5.0,2025-04-11,0,the shades are good and the lipstick is also good but the quantity is less. it is very good for this much money.
4oywba,5.0,2025-04-10,0,it is a very good product. I liked it very much. the packaging is very nice and cute love it.
4oywba,5.0,2025-04-07,0,"the lipstick is very good. it has 4 lipsticks and is also waterproof, so you can buy it."
4oywba,5.0,2025-04-04,0,it is a very good product at such a low price and the colour is very nice I love it
4oywba,5.0,2025-03-09,0,thank you :thumbs_up: messho :beating_heart:
4oywba,5.0,2025-03-08,0,good product
4oywba,5.0,2025-03-13,0,it came out very well thank you Meesho :smiling_face:
4oywba,5.0,2025-03-12,0,this product is quality and color very nice :thumbs_up: :slightly_smiling_face:
4oywba,5.0,2025-03-12,0,nice shade good packing I really like it
4oywba,5.0,2025-03-10,0,good :thumbs_up: quality thank you Meesho
4oywba,5.0,2025-03-10,0,same product I receive ....as shown in figure
4oywba,5.0,2025-03-09,0,very nice and smells good
4oywba,5.0,2025-03-05,0,it is very good as per the price
4oywba,5.0,2025-03-05,0,it's a very good product :smiling_face_with_hearts: :OK_hand:
4oywba,5.0,2025-03-05,0,nice product thank you Meesho
4oywba,5.0,2025-03-04,0,very good quality and colour
4oywba,5.0,2025-03-03,0,this product is very good :thumbs_up:
4oywba,5.0,2025-03-03,0,amazing product long lasting
4oywba,5.0,2025-02-28,0,nice product the colour is also good
4oywba,5.0,2025-02-27,0,this is very good thank you messo :smiling_face_with_smiling_eyes:
4oywba,5.0,2025-02-26,0,very nice colour good product
4oywba,5.0,2025-02-24,0,this product is very nice :thumbs_up_light_skin_tone:
4oywba,5.0,2025-02-24,0,bhutt shoni is here.good good :thumbs_up_light_skin_tone:
4oywba,5.0,2025-02-23,0,it's good but it's very small
4oywba,5.0,2025-02-22,0,it's very nice the quality is just perfect
4oywba,5.0,2025-02-18,0,super :OK_hand: :thumbs_up: smiling_face_with_heart eyes
4oywba,5.0,2025-02-20,1,it's too good go for it
4oywba,5.0,2025-02-20,0,all colors are very nice :red_heart: :thumbs_up: :slightly_smiling_face:
4oywba,5.0,2025-02-19,0,same lipstick and nice smell
4oywba,5.0,2025-02-18,0,"it's very good, just as I wanted"
4oywba,5.0,2025-02-18,0,"it is a very lovely colour, you can take it :smiling_face_with_hearts:"
4oywba,5.0,2025-02-18,0,"it's a very good product, must buy it :red_heart: smiling_face_with_heart eyes"
4oywba,5.0,2025-02-18,0,good quality you can go for this :red_heart:
4oywba,5.0,2025-01-23,0,lovely
4oywba,5.0,2025-01-14,0,goog very nice :smiling_face:
4oywba,5.0,2025-01-14,10,shade is smooth
4oywba,5.0,2025-01-03,0,value for money
4oywba,5.0,2025-02-05,0,thanks messho for this lipstick very much nice :thumbs_up:
4oywba,5.0,2025-02-03,0,superb :growing_heart: color is growing_heart :fabulous:
4oywba,5.0,2025-02-01,0,it's ok :red_heart: :thumbs_up: according to the price
4oywba,5.0,2025-01-31,0,very good lovely product.
4oywba,5.0,2025-01-30,0,very very nice thank you Meesho :smiling_face_with_open_hands:
4oywba,5.0,2025-01-30,0,all the colours are very lovely
4oywba,5.0,2025-01-26,0,very good lipstick and smell is very smiling_face_with_smiling_eyes :osm:
4oywba,5.0,2025-01-25,0,nice lipstick..but ache color h
4oywba,5.0,2025-01-24,0,awesome product thanks meesho__ :pink_heart:
4oywba,4.0,2025-03-23,0,good quality and matte lipstick
4oywba,5.0,2025-01-19,0,I really like this product. thank you Meesho
4oywba,5.0,2025-01-16,0,very nice and thanks for Meesho
4oywba,5.0,2025-01-16,0,nice product these all are best :thumbs_up: :thumbs_up:
4oywba,5.0,2025-01-16,0,as per the price it's good to use
4oywba,5.0,2025-01-16,0,fast delivery or nice product
4oywba,5.0,2025-01-15,0,such a beautiful lipstick
4oywba,5.0,2025-01-15,0,very good thank you so much Meesho
4oywba,5.0,2025-01-15,0,nice shade and good quality
4oywba,5.0,2025-01-14,0,this product is very good and looking so cute
4oywba,5.0,2025-01-14,0,mast hai thank you Meesho
4oywba,5.0,2025-01-14,0,it is very good thank you Meesho :OK_hand:
4oywba,5.0,2025-01-14,0,bht achi lipsticks h thanks Meesho
4oywba,5.0,2025-01-10,0,it's amazing thank you Meesho :smiling_face_with_hearts:
4oywba,5.0,2025-01-10,0,amazing product :grinning_face: I love sparkling_heart :it:
4oywba,5.0,2025-01-09,0,it is very nice and thank you so much Meesho :smiling_face_with_smiling_eyes:
4oywba,5.0,2025-01-07,0,its really nice product
4oywba,5.0,2025-01-06,0,amazing colors and best quality. good product :thumbs_up_light_skin_tone:
4oywba,5.0,2025-01-06,0,very nice and good product
4oywba,5.0,2025-01-05,0,it's a very good product :smiling_face_with_smiling_eyes: :thumbs_up:
4oywba,5.0,2025-01-04,0,"worth it, very nice product"
4oywba,5.0,2025-01-03,5,this product was very good so smooth :thumbs_up:
4oywba,5.0,2025-01-02,0,nice lipstick :red_heart: :lipstick: thanks messho
4oywba,5.0,2025-01-01,0,it's very good thank you missho
4oywba,5.0,2024-12-31,1,nice product aaya h tq Meesho :thumbs_up_light_skin_tone:
4oywba,5.0,2024-12-29,0,it's nice and creamy lipsticks :red_heart:
4oywba,5.0,2024-12-15,0,very nice lipstick customer happy
4oywba,5.0,2023-10-23,0,good product thanks Meesho
4oywba,5.0,2023-10-21,0,it is very good lipstick the color is very good
4oywba,5.0,2023-10-09,0,product is very nice good quality
4oywba,5.0,2023-10-08,0,it's very good I liked it a lot
4oywba,5.0,2023-10-05,0,very good.but small size....
4oywba,5.0,2023-10-04,0,awesome shades thank you Meesho
4oywba,5.0,2023-10-04,0,very good product nice shades :thumbs_up_light_skin_tone:
4oywba,5.0,2023-10-03,0,"love this lipstick, shades are also good"
4oywba,5.0,2023-09-30,0,it's so good :thumbs_up: I m very happy thanks Meesho
4oywba,5.0,2023-09-27,0,nice color and same products :smiling_face_with_smiling_eyes:
4oywba,5.0,2023-09-26,0,very nice product go for it
4oywba,5.0,2023-09-20,6,very nice I like it nice
4oywba,5.0,2023-07-13,9,just wow product..go for it
4oywba,5.0,2023-06-29,1,it is ok as per the price
4oywba,5.0,2023-06-09,9,best color and best quality
4oywba,5.0,2025-04-14,0,"nice Meesho it is a very good lipstick, you can buy it without any hassle, :OK_hand:"
4oywba,5.0,2025-04-13,0,very nice and beautiful lipsticks I like it it's really amazing :heart_on_fire: :heart_hands_light_skin_tone:
4oywba,5.0,2025-04-08,0,nice product it's water proof smudge proof and also it's good product
4oywba,5.0,2025-04-08,0,"good quality product, and color are superior, everyone buy it"
4oywba,5.0,2025-04-05,0,nice nude shades I really love it thankyou Meesho
4oywba,5.0,2025-04-04,0,it is very good and its fragrance is very nice.
4oywba,5.0,2025-03-20,0,lipstick
4oywba,5.0,2025-03-19,0,very nice :OK_hand:
4oywba,5.0,2025-03-19,0,chappar
4oywba,5.0,2025-03-19,0,ok ok he
4oywba,5.0,2025-03-18,0,very nice smiling_face_with_smiling_eyes :product:
4oywba,5.0,2025-03-18,0,the product is thumbs_up :good:
4oywba,5.0,2025-03-16,0,very good
4oywba,5.0,2025-03-13,0,very good product :thumbs_up_light_skin_tone:
4oywba,4.0,2025-03-10,0,do lipstick color is same but keep it
4oywba,4.0,2025-02-26,0,small quantity. but the output is good
4oywba,5.0,2025-03-12,0,vry nyc product
4oywba,5.0,2025-03-12,0,it's good
4oywba,5.0,2025-03-11,0,good
4oywba,5.0,2025-03-08,0,good
4oywba,5.0,2025-03-07,0,the smell is good and red_heart :cute:
4oywba,5.0,2025-03-07,0,thanks meeshoproduct
4oywba,5.0,2025-03-04,0,nice colours
4oywba,5.0,2025-03-04,0,coffee is very good
4oywba,5.0,2025-03-04,0,very nice
4oywba,4.0,2025-01-18,1,it is ok as per the price
4oywba,5.0,2025-03-02,0,good
4oywba,5.0,2025-02-25,0,daughter in law is good
4oywba,5.0,2025-02-24,0,so very nice
4oywba,5.0,2025-02-24,0,ok
4oywba,5.0,2025-02-23,0,very nice product :heart_exclamation:
4oywba,5.0,2025-02-23,0,nice quality :thumbs_up:
4oywba,5.0,2025-02-23,1,it's good i'm happy
4oywba,5.0,2025-02-22,0,good product :thumbs_up: I like it :smiling_face_with_smiling_eyes: :check_mark_button:
4oywba,5.0,2025-02-22,0,very good product :hundred_points:
4oywba,5.0,2025-02-19,0,good product
4oywba,5.0,2025-02-04,0,nice product
4oywba,5.0,2025-02-03,0,it's good
4oywba,5.0,2025-01-29,0,nice product smiling_face_with_heart smiling_face_with_heart eyes smiling_face_with_heart eyes eyes
4oywba,5.0,2025-01-28,0,red_heart :osm:
4oywba,5.0,2025-01-28,0,nice products
4oywba,5.0,2025-01-28,0,this is a very good product :smiling_face_with_hearts: :thumbs_up:
4oywba,5.0,2025-01-23,0,amazing smiling_face_with_heart eyes star struck
4oywba,5.0,2025-01-23,0,smiling_face_with_heart osam smiling_face_with_hearts :face_blowing_a_kiss: :eyes:
4oywba,5.0,2025-01-21,1,very good :smiling_face_with_smiling_eyes:
4oywba,5.0,2025-01-18,0,best quality
4oywba,5.0,2025-01-18,0,good :thumbs_up:
4oywba,5.0,2025-01-17,0,the product is good
4oywba,5.0,2025-01-16,0,very nice
4oywba,5.0,2025-01-16,0,nice shades
4oywba,5.0,2025-01-16,0,best product
4oywba,5.0,2025-01-15,21,it's very good
4oywba,5.0,2025-01-15,0,very nice good product
4oywba,5.0,2025-01-08,0,very good
4oywba,5.0,2025-01-07,1,very good quality
4oywba,5.0,2025-01-05,0,very nice
4oywba,5.0,2025-01-05,0,nice
4oywba,5.0,2025-01-04,0,nice
4oywba,5.0,2025-01-02,0,it's so nice I love it
4oywba,5.0,2024-12-31,1,good
4oywba,5.0,2024-12-19,0,beautiful :red_heart:
4oywba,5.0,2024-12-14,0,nice
4oywba,5.0,2023-12-22,0,beautiful
4oywba,5.0,2023-12-21,4,wow nice
4oywba,5.0,2023-12-16,0,very vry good product :smiling_face_with_smiling_eyes:
4oywba,5.0,2023-12-09,0,super :thumbs_up_light_skin_tone:
4oywba,5.0,2023-10-12,0,nice product
4oywba,5.0,2023-10-10,0,very nice
4oywba,5.0,2023-10-06,0,best product ever
4oywba,5.0,2023-10-06,0,very nice
4oywba,5.0,2023-10-03,0,super product
4oywba,5.0,2023-10-03,0,thik h...nyc
4oywba,5.0,2023-09-29,0,nice product
4oywba,5.0,2023-09-27,0,very nice :slightly_smiling_face: product
4oywba,5.0,2023-09-22,2,nice product
4oywba,4.0,2025-03-29,0,good :thumbs_up:
4oywba,4.0,2025-01-31,0,the price is also low and the shade is also good. you can buy whichever you like because I bought it and I liked it very much. I am giving feedback because when I was also buying it I had doubts but it is good
4oywba,4.0,2025-04-01,0,very nice lipstick color and quality
4oywba,4.0,2025-03-31,0,lovely shade but small :thumbs_up:
4oywba,4.0,2025-03-27,0,ok product is good in terms of money
4oywba,4.0,2025-03-26,0,good colors.....nice product :red_heart:
4oywba,4.0,2025-03-25,0,look matte too nice and price is too low
4oywba,4.0,2025-03-22,0,good but these won't match all skin tones. the rest is fine.
4oywba,4.0,2025-02-04,0,I love this product and packaging :red_heart: :sparkles: according to the price it is very good and worth it too...it is very cute its shades are also very nice :red_heart: :sparkles: :nazar_amulet: thank you for wonderful lipstick :lipstick:
4oywba,4.0,2025-02-21,0,the colour is very good but it is not long lasting but I liked the colour very much tq Meesho
4oywba,5.0,2025-04-14,0,this lipstick is very good
4oywba,5.0,2025-04-14,0,wow it's really very very good
4oywba,5.0,2025-04-14,0,thank you Meesho the product is very good
4oywba,5.0,2025-04-12,0,amazing product in this price..
4oywba,5.0,2025-04-12,0,color is very good :thumbs_up: but quantity is very good
4oywba,5.0,2025-04-11,0,very nice :slightly_smiling_face: thank you Meesho
4oywba,5.0,2025-04-11,0,it's good according to the prize
4oywba,5.0,2025-04-11,0,must be thank you Meesho
4oywba,5.0,2025-04-11,0,very good finishing
4oywba,5.0,2025-04-10,0,not expected but were so so so good
4oywba,5.0,2025-04-10,0,very nice wow wonderful
4oywba,5.0,2025-04-10,0,nice lipstick and thumbs_up :shade:
4oywba,5.0,2025-04-10,0,lipsticks are the best colours
4oywba,5.0,2025-04-10,0,"product is good, but quantity is so less."
4oywba,5.0,2025-04-10,0,very nice and nice colours
4oywba,5.0,2025-04-10,0,good waterproof quality
4oywba,5.0,2025-04-10,0,must buy :check_mark_button: it suits for indian tone
4oywba,5.0,2025-04-09,0,it's very good... thanks Meesho
4oywba,5.0,2025-04-09,0,bohat badiya packing is so beautiful I love it :smiling_face_with_smiling_eyes:
4oywba,5.0,2025-04-09,0,very beautiful colors..i just love it
4oywba,5.0,2025-04-08,0,good fragrance and nice shade
4oywba,5.0,2025-04-08,0,it's very good thank you Meesho
4oywba,5.0,2025-04-07,0,different colour not good
4oywba,5.0,2025-04-07,0,according to the price it is very good
4oywba,5.0,2025-04-07,0,they are waterproof but I got 2 same shade
4oywba,5.0,2025-04-07,0,"must buy, smooth finish and classy look"
4oywba,5.0,2025-04-06,0,woow......best red_heart :buy: thank you Meesho
4oywba,5.0,2025-04-06,0,nice product thank you Meesho :smiling_face_with_hearts:
4oywba,5.0,2025-04-06,0,best price best product :red_heart:
4oywba,5.0,2025-04-05,0,smiling_face_with_heart smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes eyes just as I wanted it
4oywba,5.0,2025-04-05,0,very very good product and good quality too
4oywba,5.0,2025-04-05,0,very creamy lipstick and nice smiling_face_with_smiling_eyes :shades:
4oywba,5.0,2025-04-05,0,shades are wonderful. go for it
4oywba,5.0,2025-04-04,0,nice shades and quality
4oywba,5.0,2025-04-03,0,very good product thanks messo
4oywba,5.0,2025-04-02,0,best best star star struck struck it is the best :smiling_face: you take it :clapping_hands: star star struck struck
4oywba,5.0,2025-04-02,0,colour shades are amazing
4oywba,5.0,2025-04-03,0,very good
4oywba,5.0,2025-04-03,0,nice tq. :thumbs_up: product Meesho :folded_hands:
4oywba,5.0,2025-04-03,0,"very good colour,s"
4oywba,5.0,2025-04-03,0,all the shades are very good...
4oywba,5.0,2025-04-02,0,good
4oywba,5.0,2025-03-31,0,good
4oywba,5.0,2025-03-31,0,thank you Meesho
4oywba,5.0,2025-03-30,0,good product :thumbs_up:
4oywba,5.0,2025-03-30,0,nice product
4oywba,5.0,2025-03-30,0,good product
4oywba,5.0,2025-03-30,0,super smiling_face_with_heart eyes
4oywba,5.0,2025-03-28,0,nice
4oywba,5.0,2025-03-28,0,super product
4oywba,5.0,2025-03-28,0,ok
4oywba,5.0,2025-03-28,0,very nice product
4oywba,5.0,2025-03-27,0,superb it is very good :thumbs_up: :relieved_face:
4oywba,5.0,2025-03-27,0,good
4oywba,5.0,2025-03-26,0,like it very nice
4oywba,5.0,2025-03-26,0,best
4oywba,5.0,2025-03-25,0,50 satisfaction
4oywba,5.0,2025-03-25,0,so beautiful
4oywba,5.0,2025-03-25,0,it's very cool
4oywba,5.0,2025-03-25,0,nice
4oywba,5.0,2025-03-25,0,mind blowing....go for it
4oywba,5.0,2025-03-25,0,nice shades
4oywba,5.0,2025-03-24,0,it's small but it's good
4oywba,5.0,2025-03-24,0,best product
4oywba,5.0,2025-03-24,0,great
4oywba,5.0,2025-03-24,0,excellent
4oywba,5.0,2025-03-24,0,wonderful :thumbs_up:
4oywba,5.0,2025-03-24,0,it felt good
4oywba,5.0,2025-03-23,0,beautiful..
4oywba,4.0,2025-01-15,0,it is very good as per the price... I love the colour too... I love this product I am happy thanks Meesho :thumbs_up: :smiling_face_with_hearts:
4oywba,4.0,2025-02-27,0,good finishing but quantity is less...but it will ne ok with the price... :heart_suit:
4oywba,4.0,2025-02-26,0,quality is far better than my expectations worth it to price
4oywba,4.0,2025-01-13,0,smell is very good nd color is very nice like I want otherwise otherwise is good
4oywba,4.0,2024-02-23,4,the product is good but the quantity is less but the shade is very good
4oywba,4.0,2025-04-02,0,so nice :thumbs_up: product
4oywba,4.0,2025-03-27,0,very nice
4oywba,4.0,2025-03-24,0,nice
4oywba,4.0,2025-03-24,0,nice shade :smiling_face_with_smiling_eyes:
4oywba,4.0,2025-03-24,0,ok ok
4oywba,3.0,2025-03-21,0,nice product :smiling_face_with_smiling_eyes: :thumbs_up: lipstick color's good
4oywba,3.0,2025-03-20,0,it is ok as per the price...not smiling_face_with_smiling_eyes :bad:
4oywba,4.0,2025-03-22,0,amazing product
4oywba,4.0,2025-03-21,0,late delivery but product is good :smiling_face_with_smiling_eyes: :thumbs_up_light_skin_tone:
4oywba,4.0,2025-03-17,0,nice but both the colours are the same
4oywba,4.0,2025-03-17,0,I like it but a small lipstick
4oywba,4.0,2025-03-15,0,it is very small and the quantity is very less
4oywba,4.0,2025-03-11,0,good :smiling_face_with_smiling_eyes:
4oywba,5.0,2025-03-23,0,good product.... :smiling_face_with_hearts:
4oywba,5.0,2025-03-22,0,nice packing
4oywba,5.0,2025-03-22,0,same colours as shown
4oywba,5.0,2025-03-22,0,nice colours
4oywba,5.0,2025-03-22,0,nice product
4oywba,5.0,2025-03-22,0,very good
4oywba,5.0,2025-03-22,0,wow :rose:
4oywba,5.0,2025-03-21,0,very nice smiling_face_with_hearts :face_blowing_a_kiss: :product:
4oywba,5.0,2025-03-21,0,it is very good
4oywba,5.0,2025-03-21,0,nice :thumbs_up:
4oywba,5.0,2025-03-20,0,very nice shades
4oywba,5.0,2025-03-20,0,good product :OK_hand:
4oywba,5.0,2025-03-20,0,nice
4oywba,5.0,2025-03-17,0,very good thanks
4oywba,5.0,2025-03-16,0,good
4oywba,5.0,2025-03-16,0,very nice
4oywba,5.0,2025-03-16,0,super Meesho :thumbs_up:
4oywba,5.0,2025-03-15,0,it's very good
4oywba,5.0,2025-03-15,0,good
4oywba,5.0,2025-03-15,0,good product
4oywba,5.0,2025-03-14,0,vary good :smiling_face_with_smiling_eyes:
4oywba,2.0,2025-03-24,0,"I don't have a lipstick brush, I can't replace it with a brush"
4oywba,3.0,2025-01-06,0,"nice, the product I ordered arrived, thank you miss u"
4oywba,4.0,2025-04-13,0,the colors are too good it's so pigmented long lasting the packaging was too good so creamy very good at the price just loved it must buy :red_heart:
4oywba,4.0,2025-04-09,0,good product because this is good product and good quality.i like this :lipstick: lipstick and. good colour.
4oywba,4.0,2025-01-25,3,super colour
4oywba,4.0,2025-04-03,0,"colors are also good, everything came out good but my order came very late, this is a good product :red_heart:"
4oywba,4.0,2025-03-09,0,nice
4oywba,5.0,2025-03-27,0,its really very good shades if someone wants to buy this then do it without thinking place your order
4oywba,4.0,2025-03-10,0,"it is correct, you can purchase it"
4oywba,4.0,2025-02-25,0,so good :thumbs_up_light_skin_tone:
4oywba,5.0,2025-03-29,0,must try product exactly same as picture smell gud water proof also thank you Meesho
6t642z,5.0,2025-03-26,4,good lipstick go for it thanx Meesho n the seller
6t642z,5.0,2025-03-17,13,"this product is really very good :smiling_face_with_smiling_eyes: I love it, thanks messho"
6t642z,5.0,2025-03-16,13,"delivery is too late, but I like the product its very good, go for it"
6t642z,5.0,2025-03-11,5,"I wanted number 309 but you people sent me the wrong colour, please exchange and send me 309. after returning also you delivered the same product"
6t642z,5.0,2025-04-02,0,I got a defective pic
6t642z,5.0,2025-03-27,0,I like :heart_exclamation: this product nd color is nice :thumbs_up:
6t642z,5.0,2025-03-23,3,"the lipstick is good, the finish is good and the lion is also good"
6t642z,5.0,2025-03-23,1,verry verry goid cuvality..thenk you Meesho
6t642z,5.0,2025-03-21,1,just love this :face_blowing_a_kiss: it is very good please order it smiling_face_with_heart smiling_face_with_heart eyes smiling_face_with_heart eyes eyes
6t642z,5.0,2025-03-11,5,so good product.same colour.iam so happy.thanku so much Meesho
6t642z,5.0,2024-12-31,10,"I have a very beautiful and lovely lipstick, I will give it 100 out of 100, thank you Meesho"
6t642z,4.0,2025-03-21,3,"I thought the lipsticks would be in slightly different shades, but they are the same color on both sides and the quantity is also less"
6t642z,5.0,2025-03-30,0,"the liquid brush is very less...it is very good like this...the colour is same, it is very clear...the shade is also good, it looks good and smooth...the liquid brush is very less, it is almost empty...it is empty in me..."
6t642z,5.0,2025-02-17,17,it's good nude shade very nice I am happy
6t642z,5.0,2025-03-27,1,"it came out just as expected, the colour is good but it doesn't last long."
6t642z,5.0,2025-02-23,13,"light weight, and much proof."
6t642z,5.0,2025-02-13,10,nice colour.. and gud quality!!
6t642z,5.0,2025-02-09,14,good :thumbs_up_light_skin_tone: product :thumbs_up_light_skin_tone: very nice lipstick :lipstick:
6t642z,5.0,2025-03-11,4,very smooth and looking good
6t642z,5.0,2025-03-11,2,nice lipstick shade colour
6t642z,5.0,2025-03-11,1,nice color lipstick thanks misso
6t642z,5.0,2025-03-25,1,"this ghost is lovely, quality ghost is also very nice, can you trust it?"
6t642z,4.0,2025-03-23,0,nice lipstick and so beautiful color l love this product thanku so much Meesho :red_heart: price ke according to sahi h :red_heart:
6t642z,4.0,2025-03-10,8,"nice lipstick smiling_face_with_heart OK_hand :eyes: the color I had ordered did not come, some other color came.. still I am not returning it, you guys go quickly and order it :smiling_face_with_hearts: thanks :red_heart: :heart_suit:"
6t642z,4.0,2025-03-09,3,very nice product lipstick quality very good finishing too good very pretty shade
6t642z,5.0,2025-02-19,6,awesome excellent smiling_face_with_smiling_eyes :product:
6t642z,5.0,2025-02-18,6,nice lipstick thank you Meesho :lipstick:
6t642z,4.0,2025-03-18,1,color so beautiful and packing so pretty
6t642z,4.0,2025-03-29,0,lipstick is good but its fragrance is little bit worried
6t642z,4.0,2025-03-18,2,liquid matte lipstick better than cream matte lipstick :lipstick:
6t642z,5.0,2024-11-24,4,it's very good color thanks Meesho :smiling_face: :thumbs_up_light_skin_tone:
6t642z,5.0,2025-03-29,0,thanks missu
6t642z,5.0,2025-03-12,2,"it has come very good, it is water proof, you all can also buy it, thank you so much Meesho"
6t642z,3.0,2025-03-27,0,the package was very bad
6t642z,5.0,2025-02-06,4,"the shade of lipstick is not exactly the same as shown in the image but is pretty ,so I am keeping it .the quantity of the liquid lipstick is less but according to the price it's fine .at the end ,i like it."
6t642z,5.0,2025-03-20,2,good results
6t642z,5.0,2025-03-31,0,it is very cute as per the price i'm happy
6t642z,5.0,2025-03-27,0,nice
6t642z,5.0,2025-03-27,0,super same colour
6t642z,5.0,2025-03-26,0,it's very good
6t642z,5.0,2025-03-26,0,nice colour
6t642z,5.0,2025-03-21,1,very very nice lipstick
6t642z,5.0,2025-03-19,2,same colour thank you Meesho
6t642z,5.0,2025-03-18,0,super color and very nice. thank you meesho. :purple_heart:
6t642z,5.0,2025-03-14,1,"it has come exactly as it appeared, you can take it all without any worry."
6t642z,4.0,2025-01-05,2,it is very good :OK_hand: :expressionless_face: but I wish it was maroon coloured
6t642z,5.0,2025-02-18,3,very good product as per your order it is absolutely correct
6t642z,5.0,2025-01-29,4,"it's very good thanks Meesho long lasting lipstick, :smiling_face:"
6t642z,5.0,2025-03-18,1,nice product smiling_face_with_heart smiling_face_with_heart eyes eyes
6t642z,5.0,2025-03-15,0,this product quality is so good
6t642z,5.0,2025-03-14,0,very good product worth the price
6t642z,5.0,2025-03-13,0,very nice shade of lipstick
6t642z,5.0,2025-03-05,1,very nice junoon product
6t642z,4.0,2025-03-18,0,"it is an empty product, it seems to be dry, very bad meesho, please exchange my product"
6t642z,5.0,2025-04-03,0,nice texture and it's having a matte finish which is very good.....i love the shade...it's suits in fair color skin tone
6t642z,5.0,2025-04-07,0,very thumbs_up :good: product i'm very smiling_face_with_smiling_eyes :happy: super quality and smooth finishing :red_heart: I love the product very much :check_mark_button:
6t642z,5.0,2025-03-26,0,lipstick ki best guys guys if you finding the best nude pink shade then go for it soo good :smiling_face_with_smiling_eyes: :thumbs_up_light_skin_tone:
6t642z,5.0,2025-02-28,0,lipstick mast ahe color pn mast ahe
6t642z,5.0,2025-02-23,2,"it is very nice, I love this thumbs_up :colour,:"
6t642z,5.0,2025-02-23,0,thank you so much :thumbs_up: Meesho
6t642z,5.0,2025-02-14,4,beautiful :red_heart:
6t642z,5.0,2025-02-23,1,very good product I liked it very much :face_blowing_a_kiss:
6t642z,5.0,2025-02-19,1,just go for it guys really impressive :folded_hands_light_skin_tone:
6t642z,5.0,2025-02-15,1,thank you Meesho good product
6t642z,5.0,2025-02-15,0,bht acchi h thank u Meesho I am very happy
6t642z,5.0,2025-02-10,0,so so so so so so good it's very nice
6t642z,4.0,2025-03-17,0,likut libistik is not nice but sim pal libistik is nice
6t642z,5.0,2024-10-04,3,it has come just as I asked for it
